platoon_id,number_of_events,vehicle_set,test_case_duration_time
1050420,2,886753,50.74570655822754
1050459,2,886753,50.74570655822754
1050488,2,886753,50.74570655822754
1050496,44,887842,24.021815061569214
1050597,10,887842,24.021815061569214
1050586,6,887842,24.021815061569214
1050583,2,887842,24.021815061569214
1050679,91,888415,50.34183311462402
1050616,22,888415,50.34183311462402
1050672,7,888415,50.34183311462402
1050659,5,888415,50.34183311462402
1050663,4,888415,50.34183311462402
1050832,2,888415,50.34183311462402
1050865,87,889235,91.26607608795166
1050840,54,889235,91.26607608795166
1050835,40,889235,91.26607608795166
1051173,11,889235,91.26607608795166
1051153,9,889235,91.26607608795166
1050991,8,889235,91.26607608795166
1051006,6,889235,91.26607608795166
1051066,2,889235,91.26607608795166
1051170,2,889235,91.26607608795166
1051257,63,890234,115.3248724937439
1051277,62,890234,115.3248724937439
1051401,49,890234,115.3248724937439
1051197,42,890234,115.3248724937439
1051318,22,890234,115.3248724937439
1051239,8,890234,115.3248724937439
1051263,4,890234,115.3248724937439
1051270,4,890234,115.3248724937439
1051194,2,890234,115.3248724937439
1051222,2,890234,115.3248724937439
1051254,2,890234,115.3248724937439
1051498,2,890234,115.3248724937439
1051610,3,891502,1.397925853729248
1051632,18,891997,13.028941869735718
1051624,6,891997,13.028941869735718
1051615,2,891997,13.028941869735718
1051618,2,891997,13.028941869735718
1051621,2,891997,13.028941869735718
1051732,170,892685,115.34146738052368
1051683,50,892685,115.34146738052368
1051916,10,892685,115.34146738052368
1051935,5,892685,115.34146738052368
1051667,3,892685,115.34146738052368
1051678,3,892685,115.34146738052368
1051672,2,892685,115.34146738052368
1051675,2,892685,115.34146738052368
1052093,246,893783,189.77238702774048
1052271,33,893783,189.77238702774048
1052010,30,893783,189.77238702774048
1052320,20,893783,189.77238702774048
1052284,18,893783,189.77238702774048
1052045,11,893783,189.77238702774048
1052243,11,893783,189.77238702774048
1052073,8,893783,189.77238702774048
1052264,4,893783,189.77238702774048
1052062,3,893783,189.77238702774048
1052581,23,895124,15.504562139511108
1052603,6,895124,15.504562139511108
1052622,3,895124,15.504562139511108
1052651,33,895563,34.65443539619446
1052632,10,895563,34.65443539619446
1052716,10,895563,34.65443539619446
1052737,5,895563,34.65443539619446
1052709,4,895563,34.65443539619446
1052627,3,895563,34.65443539619446
1052781,29,896351,39.94149875640869
1052746,19,896351,39.94149875640869
1052828,9,896351,39.94149875640869
1052861,8,896351,39.94149875640869
1052879,6,896351,39.94149875640869
1052854,4,896351,39.94149875640869
